tijd	stand	naam_kort	schaal	teken
2016-08-27 20:00:00	1.431	Warmte	3	1
2016-09-12 20:00:00	1.614	Warmte	3	1
2016-09-18 20:00:00	1.677	Warmte	3	1
2016-09-20 20:00:00	1.700	Warmte	3	1
2016-09-25 20:00:00	1.759	Warmte	3	1
2016-10-02 20:00:00	1.888	Warmte	3	1
2016-10-15 20:00:00	3.390	Warmte	3	1
2016-10-21 20:00:00	3.845	Warmte	3	1
2016-10-23 20:00:00	4.101	Warmte	3	1
2016-10-26 20:00:00	4.668	Warmte	3	1
2016-10-28 20:00:00	4.863	Warmte	3	1
2016-10-30 20:00:00	5.035	Warmte	3	1
2016-10-31 20:00:00	5.103	Warmte	3	1
2016-11-02 20:00:00	5.346	Warmte	3	1
2016-11-05 20:00:00	5.720	Warmte	3	1
2016-11-07 20:00:00	6.242	Warmte	3	1
2016-11-11 20:00:00	7.170	Warmte	3	1
2016-11-12 20:00:00	7.445	Warmte	3	1
2016-11-16 20:00:00	8.304	Warmte	3	1
2016-11-20 20:00:00	9.115	Warmte	3	1
2016-11-23 20:00:00	9.445	Warmte	3	1
2016-11-25 20:00:00	9.802	Warmte	3	1
2016-11-28 20:00:00	10.599	Warmte	3	1
2016-11-30 20:00:00	11.202	Warmte	3	1
2016-12-02 20:00:00	11.695	Warmte	3	1
2016-12-04 20:00:00	12.190	Warmte	3	1
2016-12-05 20:00:00	12.432	Warmte	3	1
2016-12-09 20:00:00	13.152	Warmte	3	1
2016-12-13 20:00:00	13.769	Warmte	3	1
2016-12-16 20:00:00	14.166	Warmte	3	1
2016-12-18 20:00:00	14.521	Warmte	3	1
2016-12-19 20:00:00	14.664	Warmte	3	1
2016-12-20 20:00:00	14.875	Warmte	3	1
2016-12-22 20:00:00	15.166	Warmte	3	1
2016-12-25 20:00:00	15.615	Warmte	3	1
2016-12-28 20:00:00	16.086	Warmte	3	1
2016-12-30 20:00:00	16.483	Warmte	3	1
2017-01-02 20:00:00	17.171	Warmte	3	1
2017-01-04 20:00:00	17.567	Warmte	3	1
2017-01-13 20:00:00	19.278	Warmte	3	1
2017-01-16 20:00:00	19.868	Warmte	3	1
2017-01-18 20:00:00	20.337	Warmte	3	1
2017-01-22 20:00:00	21.061	Warmte	3	1
2017-01-23 20:00:00	21.463	Warmte	3	1
2017-01-28 20:00:00	22.655	Warmte	3	1
2017-01-29 20:00:00	22.828	Warmte	3	1
2017-01-30 20:00:00	23.011	Warmte	3	1
2017-02-02 20:00:00	23.497	Warmte	3	1
2017-02-03 20:00:00	23.722	Warmte	3	1
2017-02-04 20:00:00	23.889	Warmte	3	1
2017-02-05 20:00:00	23.973	Warmte	3	1
2017-02-06 20:00:00	24.114	Warmte	3	1
2017-02-10 20:00:00	25.315	Warmte	3	1
2017-02-13 20:00:00	25.814	Warmte	3	1
2017-02-15 20:00:00	26.012	Warmte	3	1
2017-02-17 20:00:00	26.337	Warmte	3	1
2017-02-18 20:00:00	26.507	Warmte	3	1
2017-02-20 20:00:00	26.826	Warmte	3	1
2017-02-22 20:00:00	26.939	Warmte	3	1
2017-02-24 20:00:00	27.151	Warmte	3	1
2017-02-26 20:00:00	27.461	Warmte	3	1
2017-03-02 20:00:00	28.082	Warmte	3	1
2017-03-03 20:00:00	28.249	Warmte	3	1
2017-03-04 20:00:00	28.336	Warmte	3	1
2017-03-07 20:00:00	28.647	Warmte	3	1
2017-03-08 20:00:00	28.817	Warmte	3	1
2017-03-11 20:00:00	29.062	Warmte	3	1
2017-03-12 20:00:00	29.070	Warmte	3	1
2017-03-13 20:00:00	29.116	Warmte	3	1
2017-03-19 20:00:00	29.449	Warmte	3	1
2017-03-24 20:00:00	29.656	Warmte	3	1
2017-03-25 20:00:00	29.663	Warmte	3	1
2017-04-02 20:00:00	29.818	Warmte	3	1
2017-04-09 20:00:00	30.023	Warmte	3	1
2017-04-16 20:00:00	30.272	Warmte	3	1
2017-04-25 20:00:00	30.441	Warmte	3	1
2017-05-09 20:00:00	30.721	Warmte	3	1
2017-05-12 20:00:00	30.788	Warmte	3	1
2017-05-24 20:00:00	30.967	Warmte	3	1
2017-05-25 20:00:00	30.981	Warmte	3	1
2017-06-13 20:00:00	31.225	Warmte	3	1
2017-06-24 20:00:00	31.356	Warmte	3	1
2017-07-24 20:00:00	31.731	Warmte	3	1
2017-08-25 20:00:00	32.171	Warmte	3	1
2017-09-17 20:00:00	32.480	Warmte	3	1
2017-09-25 20:00:00	32.611	Warmte	3	1
2017-10-13 20:00:00	32.948	Warmte	3	1
2017-10-21 20:00:00	33.072	Warmte	3	1
2017-10-24 20:00:00	33.124	Warmte	3	1
2017-10-25 20:00:00	33.147	Warmte	3	1
2017-11-04 20:00:00	33.579	Warmte	3	1
2017-11-06 20:00:00	33.890	Warmte	3	1
2017-11-11 20:00:00	34.579	Warmte	3	1
2017-11-13 20:00:00	34.731	Warmte	3	1
2017-11-19 20:00:00	35.479	Warmte	3	1
2017-11-23 20:00:00	35.959	Warmte	3	1
2017-11-25 20:00:00	36.285	Warmte	3	1
2017-11-29 20:00:00	36.945	Warmte	3	1
2017-12-01 20:00:00	37.535	Warmte	3	1
2017-12-02 20:00:00	37.791	Warmte	3	1
2017-12-04 20:00:00	38.155	Warmte	3	1
2017-12-08 20:00:00	39.070	Warmte	3	1
2017-12-15 20:00:00	40.805	Warmte	3	1
2017-12-20 20:00:00	41.703	Warmte	3	1
2017-12-25 20:00:00	42.308	Warmte	3	1
2017-12-27 20:00:00	42.642	Warmte	3	1
2018-01-04 20:00:00	44.083	Warmte	3	1
2018-01-09 20:00:00	45.060	Warmte	3	1
2018-01-18 20:00:00	46.678	Warmte	3	1
2018-01-27 20:00:00	48.094	Warmte	3	1
2018-02-05 20:00:00	49.760	Warmte	3	1
2018-02-12 20:00:00	51.156	Warmte	3	1
2018-02-21 20:00:00	52.953	Warmte	3	1
2018-02-25 20:00:00	53.700	Warmte	3	1
2018-03-01 20:00:00	54.840	Warmte	3	1
2018-03-03 20:00:00	55.775	Warmte	3	1
2018-03-04 20:00:00	55.866	Warmte	3	1
2018-03-09 20:00:00	56.435	Warmte	3	1
2018-03-15 20:00:00	57.002	Warmte	3	1
2018-03-20 20:00:00	58.183	Warmte	3	1
2018-03-25 20:00:00	58.867	Warmte	3	1
2018-04-01 20:00:00	59.468	Warmte	3	1
2018-04-06 20:00:00	59.871	Warmte	3	1
2018-04-10 20:00:00	59.941	Warmte	3	1
2018-04-17 20:00:00	60.064	Warmte	3	1
2018-04-25 20:00:00	60.197	Warmte	3	1
2018-05-03 20:00:00	60.330	Warmte	3	1
2018-05-13 20:00:00	60.510	Warmte	3	1
2018-05-24 20:00:00	60.651	Warmte	3	1
2018-05-29 20:00:00	60.690	Warmte	3	1
2018-06-01 20:00:00	60.721	Warmte	3	1
2018-06-23 20:00:00	60.995	Warmte	3	1
2018-06-26 20:00:00	61.040	Warmte	3	1
2018-07-17 20:00:00	61.275	Warmte	3	1
2018-07-25 20:00:00	61.365	Warmte	3	1
2018-08-10 20:00:00	61.525	Warmte	3	1
2018-08-25 20:00:00	61.675	Warmte	3	1
2018-09-25 20:00:00	62.051	Warmte	3	1
2018-10-05 20:00:00	62.196	Warmte	3	1
2018-10-06 20:00:00	62.215	Warmte	3	1
2018-10-08 20:00:00	62.236	Warmte	3	1
2018-10-12 20:00:00	62.286	Warmte	3	1
2018-10-15 20:00:00	62.326	Warmte	3	1
2018-10-21 20:00:00	62.413	Warmte	3	1
2018-10-23 20:00:00	62.439	Warmte	3	1
2018-10-25 20:00:00	62.465	Warmte	3	1
2018-10-29 20:00:00	63.000	Warmte	3	1
2018-11-08 20:00:00	63.945	Warmte	3	1
2018-11-17 20:00:00	64.720	Warmte	3	1
2018-11-21 20:00:00	65.715	Warmte	3	1
2018-11-25 20:00:00	66.295	Warmte	3	1
2018-11-30 20:00:00	67.301	Warmte	3	1
2018-12-06 20:00:00	68.017	Warmte	3	1
2018-12-14 20:00:00	69.584	Warmte	3	1
2018-12-19 20:00:00	70.650	Warmte	3	1
2018-12-25 20:00:00	71.351	Warmte	3	1
2019-01-03 20:00:00	73.102	Warmte	3	1
2019-01-13 20:00:00	75.024	Warmte	3	1
2019-01-19 20:00:00	76.400	Warmte	3	1
2019-01-24 20:00:00	77.768	Warmte	3	1
2019-01-25 20:00:00	78.097	Warmte	3	1
2019-01-31 20:00:00	79.498	Warmte	3	1
2019-02-01 20:00:00	79.667	Warmte	3	1
2019-02-06 20:00:00	80.627	Warmte	3	1
2019-02-10 20:00:00	81.157	Warmte	3	1
2019-02-14 20:00:00	81.652	Warmte	3	1
2019-02-15 20:00:00	81.765	Warmte	3	1
2019-02-17 20:00:00	81.980	Warmte	3	1
2019-02-18 20:00:00	82.026	Warmte	3	1
2019-02-20 20:00:00	82.223	Warmte	3	1
2019-02-24 20:00:00	82.544	Warmte	3	1
2019-02-25 20:00:00	82.554	Warmte	3	1
2019-02-27 20:00:00	82.666	Warmte	3	1
2019-03-04 20:00:00	83.116	Warmte	3	1
2019-03-05 20:00:00	83.200	Warmte	3	1
2019-03-08 20:00:00	83.437	Warmte	3	1
2019-03-16 20:00:00	84.700	Warmte	3	1
2019-03-17 20:00:00	84.753	Warmte	3	1
2019-03-18 20:00:00	84.834	Warmte	3	1
2019-03-19 20:00:00	84.941	Warmte	3	1
2019-03-20 20:00:00	85.048	Warmte	3	1
2019-03-22 20:00:00	85.090	Warmte	3	1
2019-03-25 20:00:00	85.257	Warmte	3	1
2019-03-27 20:00:00	85.451	Warmte	3	1
2019-03-30 20:00:00	85.518	Warmte	3	1
2019-04-03 20:00:00	85.721	Warmte	3	1
2019-04-04 21:01:41.292	85.811	Warmte	3	1
2019-04-05 21:01:14.656	85.838	Warmte	3	1
2019-04-06 21:16:46.046	85.853	Warmte	3	1
2019-04-07 20:11:24.33	85.875	Warmte	3	1
2019-04-09 21:44:37.228	85.903	Warmte	3	1
2019-04-10 21:24:50.453	85.919	Warmte	3	1
2019-04-11 21:58:06.841	85.931	Warmte	3	1
2019-04-12 21:07:29.304	85.947	Warmte	3	1
2019-04-13 21:23:22.11	85.973	Warmte	3	1
2019-04-15 20:21:32.057	86.093	Warmte	3	1
2019-04-18 20:33:21.714	86.140	Warmte	3	1
2019-04-19 21:08:11.515	86.154	Warmte	3	1
2019-04-21 21:56:32.051	86.187	Warmte	3	1
2019-04-22 20:31:46.769	86.202	Warmte	3	1
2019-04-24 20:57:41.728	86.231	Warmte	3	1
2019-04-26 07:49:07.914	86.248	Warmte	3	1
2019-04-26 21:45:50.389	86.261	Warmte	3	1
2019-04-28 20:38:08.791	86.294	Warmte	3	1
2019-05-02 21:41:05.562	86.355	Warmte	3	1
2019-05-04 23:25:41.866	86.391	Warmte	3	1
2019-05-05 20:22:51.065	86.406	Warmte	3	1
2019-05-06 21:28:42.699	86.454	Warmte	3	1
2019-05-08 21:14:11.378	86.616	Warmte	3	1
2019-05-12 19:29:50.743	86.681	Warmte	3	1
2019-05-13 21:00:56.838	86.696	Warmte	3	1
2019-05-15 21:32:54.565	86.719	Warmte	3	1
2019-05-16 21:31:30.699	86.733	Warmte	3	1
2019-05-19 21:18:37.539	86.781	Warmte	3	1
2019-05-22 20:33:31.999	86.821	Warmte	3	1
2019-05-23 21:25:24.182	86.833	Warmte	3	1
2019-05-24 21:03:47.249	86.850	Warmte	3	1
2019-05-25 21:27:20.222	86.863	Warmte	3	1
2019-05-27 21:20:08.019	86.890	Warmte	3	1
2019-05-29 21:55:10.213	86.918	Warmte	3	1
2019-06-01 22:01:07.109	86.959	Warmte	3	1
2019-06-05 21:36:31.216	87.013	Warmte	3	1
2019-06-09 20:06:17.057065	87.065	Warmte	3	1
2019-06-11 12:12:16.147612	87.085	Warmte	3	1
2019-06-14 19:35:07.271234	87.125	Warmte	3	1
2019-06-16 19:21:26.78733	87.153	Warmte	3	1
2019-06-19 19:36:10.648472	87.193	Warmte	3	1
2019-06-20 20:13:01.799891	87.205	Warmte	3	1
2019-06-21 18:44:56.748117	87.221	Warmte	3	1
2019-06-22 19:29:52.111825	87.233	Warmte	3	1
2019-06-24 19:44:50.792076	87.255	Warmte	3	1
2019-06-25 19:51:07.121091	87.270	Warmte	3	1
2019-06-28 18:17:02.320732	87.307	Warmte	3	1
2019-07-01 17:33:58.832088	87.347	Warmte	3	1
2019-07-04 19:21:53.483798	87.387	Warmte	3	1
2019-07-05 20:04:05.846919	87.398	Warmte	3	1
2019-07-06 19:43:48.943018	87.414	Warmte	3	1
2019-07-07 19:18:11.993542	87.427	Warmte	3	1
2019-07-14 18:29:25.983576	87.508	Warmte	3	1
2019-07-16 18:25:14.950234	87.527	Warmte	3	1
2019-07-22 19:49:28.904635	87.592	Warmte	3	1
2019-07-24 19:24:18.717939	87.613	Warmte	3	1
2019-07-25 19:37:41.692994	87.626	Warmte	3	1
2019-07-26 18:50:19.100658	87.634	Warmte	3	1
2019-07-27 19:31:43.380108	87.648	Warmte	3	1
2019-08-04 18:35:56.348573	87.730	Warmte	3	1
2019-08-08 19:38:53.533223	87.778	Warmte	3	1
2019-08-09 19:48:53.436073	87.788	Warmte	3	1
2019-08-11 18:28:08.345001	87.812	Warmte	3	1
2019-08-12 19:00:25.128701	87.820	Warmte	3	1
2019-08-14 17:57:27.861734	87.839	Warmte	3	1
2019-08-17 19:40:35.790437	87.868	Warmte	3	1
2019-08-22 20:09:20.490645	87.915	Warmte	3	1
2019-08-25 17:38:06.822209	87.951	Warmte	3	1
2019-08-28 17:32:54.12587	87.980	Warmte	3	1
2019-08-30 20:15:15.486762	88.003	Warmte	3	1
2019-08-31 19:57:32.067162	88.016	Warmte	3	1
2019-09-04 16:30:05.04425	88.060	Warmte	3	1
2019-09-05 19:33:10.260003	88.068	Warmte	3	1
2019-09-06 18:50:28.856247	88.079	Warmte	3	1
2019-09-08 18:54:10.924606	88.105	Warmte	3	1
2019-09-10 18:17:00.202631	88.124	Warmte	3	1
2019-09-13 19:40:10.345242	88.155	Warmte	3	1
2019-09-16 18:07:42.076549	88.193	Warmte	3	1
2019-09-18 18:32:15.524417	88.215	Warmte	3	1
2019-09-20 18:51:12.347135	88.235	Warmte	3	1
2019-09-23 18:08:23.724029	88.277	Warmte	3	1
2019-09-25 18:31:08.557607	88.298	Warmte	3	1
2019-09-28 16:45:29.134829	88.334	Warmte	3	1
2019-10-04 19:30:38.629939	88.491	Warmte	3	1
2019-10-06 18:55:17.589409	88.644	Warmte	3	1
2019-10-09 16:41:30.106919	88.756	Warmte	3	1
2019-10-12 19:36:56.102803	88.922	Warmte	3	1
2019-10-14 17:49:15.012691	88.945	Warmte	3	1
2019-10-18 18:10:09.461309	88.996	Warmte	3	1
2019-10-20 18:37:11.93363	89.162	Warmte	3	1
2019-10-25 19:51:27.326462	89.271	Warmte	3	1
2019-11-01 20:28:14.066295	89.806	Warmte	3	1
2019-11-08 20:12:30.110509	90.372	Warmte	3	1
2019-11-11 20:28:03.581005	90.777	Warmte	3	1
2019-11-17 19:08:18.879313	91.746	Warmte	3	1
2019-11-20 21:12:17.343502	92.345	Warmte	3	1
2019-11-22 20:45:11.492709	92.594	Warmte	3	1
2019-11-23 20:33:51.426461	92.744	Warmte	3	1
2019-11-25 18:47:41.390677	92.970	Warmte	3	1
2019-12-01 20:02:21.041629	93.841	Warmte	3	1
2019-12-04 21:16:31.385491	94.386	Warmte	3	1
2019-12-07 21:13:37.197988	94.864	Warmte	3	1
2019-12-11 21:50:05.98005	95.540	Warmte	3	1
2019-12-13 21:07:41.57197	95.869	Warmte	3	1
2019-12-15 20:24:47.738658	96.185	Warmte	3	1
2019-12-19 21:20:41.32164	96.581	Warmte	3	1
2019-12-22 21:34:33.953964	96.928	Warmte	3	1
2019-12-23 22:20:44.92722	97.071	Warmte	3	1
2019-12-27 21:18:12.986089	97.630	Warmte	3	1
2019-12-30 21:59:02.071988	98.293	Warmte	3	1
2019-12-31 21:39:30.880798	98.443	Warmte	3	1
2020-01-01 22:04:38.083229	98.639	Warmte	3	1
2020-01-02 21:39:12.959036	98.860	Warmte	3	1
2020-01-03 20:44:40.144275	99.009	Warmte	3	1
2020-01-04 22:15:12.684325	99.150	Warmte	3	1
2020-01-05 21:01:11.981082	99.297	Warmte	3	1
2020-01-08 19:48:43.66662	99.688	Warmte	3	1
2020-01-12 21:05:40.731454	100.265	Warmte	3	1
2020-01-14 20:53:32.848489	100.498	Warmte	3	1
2020-01-18 08:05:41.745825	100.894	Warmte	3	1
2020-01-18 21:47:22.06866	101.009	Warmte	3	1
2020-01-21 07:41:41.702318	101.380	Warmte	3	1
2020-01-22 20:26:20.598518	101.787	Warmte	3	1
2020-01-23 20:03:31.174051	101.888	Warmte	3	1
2020-01-25 21:53:28.144788	102.323	Warmte	3	1
2020-01-26 21:06:25.952517	102.512	Warmte	3	1
2020-01-29 05:28:30.24285	102.967	Warmte	3	1
2020-01-29 19:51:17.269899	103.054	Warmte	3	1
2020-01-31 21:20:04.375673	103.306	Warmte	3	1
2020-02-06 13:57:06.870189	103.841	Warmte	3	1
2020-02-06 21:19:00.26203	103.862	Warmte	3	1
2020-02-08 23:15:18.285744	104.102	Warmte	3	1
2020-02-10 20:41:32.530559	104.386	Warmte	3	1
2020-02-13 21:03:47.577728	104.857	Warmte	3	1
2020-02-15 21:08:26.849296	105.096	Warmte	3	1
2020-02-17 21:15:08.581581	105.245	Warmte	3	1
2020-02-18 21:13:08.040965	105.334	Warmte	3	1
2020-02-25 08:00:05.595057	106.177	Warmte	3	1
2020-02-25 21:23:45.586415	106.250	Warmte	3	1
2020-02-26 19:21:21.912796	106.351	Warmte	3	1
2020-03-01 18:56:21.11226	106.996	Warmte	3	1
2020-03-04 20:49:21.038049	107.359	Warmte	3	1
2020-03-05 20:33:02.022131	107.496	Warmte	3	1
2020-03-07 21:16:44.114019	107.725	Warmte	3	1
2020-03-09 21:15:28.049827	107.899	Warmte	3	1
2020-03-12 21:14:20.371358	108.086	Warmte	3	1
2020-03-13 20:19:16.718038	108.173	Warmte	3	1
2020-03-17 07:19:02.872459	108.360	Warmte	3	1
2020-03-17 21:01:23.832285	108.364	Warmte	3	1
2020-03-18 19:40:06.465588	108.381	Warmte	3	1
2020-03-19 21:33:10.033875	108.424	Warmte	3	1
2020-03-20 21:08:40.476816	108.524	Warmte	3	1
2020-03-21 21:32:04.369135	108.545	Warmte	3	1
2020-03-22 20:01:30.620037	108.631	Warmte	3	1
2020-03-23 21:47:35.200954	108.640	Warmte	3	1
2020-03-24 20:12:15.760812	108.651	Warmte	3	1
2020-03-25 21:13:56.750339	108.689	Warmte	3	1
2020-03-27 22:03:58.841455	108.788	Warmte	3	1
2020-03-29 21:40:20.734468	108.860	Warmte	3	1
2020-03-31 21:42:34.645257	108.986	Warmte	3	1
2020-04-01 20:38:56.798136	109.007	Warmte	3	1
2020-04-04 21:27:16.846827	109.164	Warmte	3	1
2020-04-11 07:48:33.089193	109.240	Warmte	3	1
2020-04-11 19:38:15.154236	109.249	Warmte	3	1
2020-04-14 20:54:46.759264	109.283	Warmte	3	1
2020-04-17 20:04:55.255435	109.311	Warmte	3	1
2020-04-23 22:03:43.361532	109.380	Warmte	3	1
2020-04-26 21:58:53.172277	109.412	Warmte	3	1
2020-04-27 20:57:11.168827	109.422	Warmte	3	1
2020-04-30 21:29:46.292342	109.452	Warmte	3	1
2020-05-07 20:19:50.526475	109.529	Warmte	3	1
2020-05-08 21:02:25.356689	109.539	Warmte	3	1
2020-05-12 20:17:24.715551	109.587	Warmte	3	1
2020-05-15 20:55:55.043313	109.614	Warmte	3	1
2020-05-19 22:00:12.075103	109.660	Warmte	3	1
2020-05-26 17:20:10.066713	109.727	Warmte	3	1
2020-05-27 22:15:13.355539	109.742	Warmte	3	1
2020-05-31 20:24:07.237634	109.790	Warmte	3	1
2020-06-01 20:43:34.053373	109.802	Warmte	3	1
2020-06-08 21:57:43.926268	109.864	Warmte	3	1
2020-06-12 20:13:08.249501	109.897	Warmte	3	1
2020-06-14 21:38:52.739883	109.922	Warmte	3	1
2020-06-20 22:02:40.892987	109.980	Warmte	3	1
2020-06-21 21:01:44.439783	109.990	Warmte	3	1
2020-06-22 21:51:08.842505	109.998	Warmte	3	1
2020-06-24 22:04:56.214131	110.016	Warmte	3	1
2020-06-30 20:22:05.808316	110.068	Warmte	3	1
2020-07-02 21:45:05.644488	110.085	Warmte	3	1
2020-07-08 22:01:29.731499	110.137	Warmte	3	1
2020-07-13 21:44:09.045849	110.181	Warmte	3	1
2020-07-19 21:30:28.266137	110.235	Warmte	3	1
2020-07-24 22:00:26.117281	110.278	Warmte	3	1
2020-08-01 22:05:45.528047	110.346	Warmte	3	1
2020-08-06 21:59:00.705999	110.392	Warmte	3	1
2020-08-08 21:38:46.729563	110.412	Warmte	3	1
2020-08-11 22:10:16.926346	110.439	Warmte	3	1
2020-08-16 20:26:06.465213	110.480	Warmte	3	1
2020-08-27 11:34:24.826995	110.561	Warmte	3	1
2020-08-29 20:40:03.364767	110.584	Warmte	3	1
2020-09-04 19:19:19.970641	110.636	Warmte	3	1
2020-09-13 19:48:21.887352	110.724	Warmte	3	1
2020-09-20 19:32:47.832659	110.784	Warmte	3	1
2020-09-26 21:30:35.566932	110.836	Warmte	3	1
2020-10-04 21:23:02.145119	110.929	Warmte	3	1
2020-10-09 20:55:21.551474	111.116	Warmte	3	1
2020-10-17 21:12:35.845717	111.649	Warmte	3	1
2020-10-23 21:28:29.58138	111.912	Warmte	3	1
2020-10-29 21:49:08.700748	112.304	Warmte	3	1
2020-11-09 07:03:23.962395	112.744	Warmte	3	1
2020-11-14 20:42:40.395382	112.992	Warmte	3	1
2020-11-25 06:57:14.627811	113.898	Warmte	3	1
2020-12-01 21:44:37.681956	114.992	Warmte	3	1
2020-12-07 20:22:23.571979	116.097	Warmte	3	1
2020-12-21 21:59:00.34613	118.124	Warmte	3	1
2020-12-31 19:35:17.114993	119.602	Warmte	3	1
2021-01-03 21:21:10.339646	120.267	Warmte	3	1
2021-01-12 07:16:21.647425	122.194	Warmte	3	1
2021-01-17 07:21:42.461054	123.350	Warmte	3	1
2021-01-22 20:07:47.401703	124.193	Warmte	3	1
2021-01-28 21:59:06.28114	125.372	Warmte	3	1
2021-02-05 21:08:26.835466	126.743	Warmte	3	1
2021-02-08 21:23:05.428136	127.713	Warmte	3	1
2021-02-09 21:23:35.625366	127.959	Warmte	3	1
2021-02-12 09:19:29.734011	128.759	Warmte	3	1
2021-02-14 21:47:19.503118	129.401	Warmte	3	1
2021-02-16 21:13:03.068269	129.779	Warmte	3	1
2021-02-17 21:56:44.425868	129.879	Warmte	3	1
2021-02-19 20:50:55.049154	130.059	Warmte	3	1
2021-02-27 21:42:02.800223	130.239	Warmte	3	1
2021-03-23 07:14:16.739692	132.775	Warmte	3	1
2021-03-25 22:11:38.034456	132.929	Warmte	3	1
2021-04-04 21:55:41.284726	133.191	Warmte	3	1
2021-04-22 18:57:14.588983	134.072	Warmte	3	1
2021-04-26 21:47:24.593916	134.122	Warmte	3	1
2021-04-29 19:27:20.62953	134.163	Warmte	3	1
2021-05-01 21:16:18.353534	134.229	Warmte	3	1
2021-05-02 19:31:25.913615	134.240	Warmte	3	1
2021-05-06 19:15:41.788925	134.337	Warmte	3	1
2021-05-08 21:17:43.793363	134.447	Warmte	3	1
2021-05-12 20:09:17.521847	134.486	Warmte	3	1
2021-05-13 19:21:28.93798	134.494	Warmte	3	1
2021-05-19 21:06:15.789356	134.560	Warmte	3	1
2021-05-25 18:59:20.392456	134.622	Warmte	3	1
2021-06-01 21:34:55.671793	134.729	Warmte	3	1
2021-06-09 20:39:57.521435	134.806	Warmte	3	1
2021-06-24 20:52:57.238052	134.949	Warmte	3	1
2021-06-25 21:57:56.737072	135.093	Warmte	3	1
2021-06-30 21:42:14.025565	135.142	Warmte	3	1
2021-07-11 20:43:05.461237	135.248	Warmte	3	1
2021-07-16 21:40:30.122025	135.284	Warmte	3	1
2021-07-18 19:19:05.308052	135.306	Warmte	3	1
2021-07-23 21:20:59.117831	135.344	Warmte	3	1
2021-07-25 20:51:38.18212	135.368	Warmte	3	1
2021-08-05 20:02:44.231091	135.471	Warmte	3	1
2021-08-20 21:40:54.587398	135.604	Warmte	3	1
2021-08-26 18:50:53.565111	135.657	Warmte	3	1
2021-09-10 21:37:38.230863	135.798	Warmte	3	1
2021-09-22 21:00:36.863435	135.913	Warmte	3	1
2021-10-01 21:29:49.214949	136.008	Warmte	3	1
2021-10-16 22:24:04.497127	136.460	Warmte	3	1
2021-10-31 20:11:20.111771	137.137	Warmte	3	1
2021-11-06 21:56:04.316995	137.742	Warmte	3	1
2021-11-24 21:42:31.546281	139.742	Warmte	3	1
2021-12-06 21:23:23.88811	142.056	Warmte	3	1
2021-12-21 21:44:23.531816	144.412	Warmte	3	1
2021-12-25 20:07:04.394511	145.233	Warmte	3	1
2022-01-11 20:06:51.330485	147.966	Warmte	3	1
2022-01-21 21:53:38.682928	150.007	Warmte	3	1
2022-01-25 21:22:03.244772	150.747	Warmte	3	1
2022-02-02 21:29:25.33035	152.029	Warmte	3	1
2022-02-14 21:03:35.413481	153.685	Warmte	3	1
2022-02-26 08:50:16.833821	155.226	Warmte	3	1
2022-03-10 22:26:19.908725	156.408	Warmte	3	1
2022-03-26 06:20:27.96695	156.919	Warmte	3	1
2022-04-01 09:27:38.408947	157.202	Warmte	3	1
2022-04-06 20:13:39.14348	158.004	Warmte	3	1
2022-04-30 19:24:22.899566	158.532	Warmte	3	1
2022-05-12 20:16:02.954076	158.675	Warmte	3	1
2022-05-31 18:36:49.656554	158.852	Warmte	3	1
2022-06-08 21:42:53.625863	158.939	Warmte	3	1
2022-06-15 07:06:58.182293	159.002	Warmte	3	1
2022-06-21 13:16:48.942055	159.056	Warmte	3	1
2022-06-28 21:37:58.395809	159.107	Warmte	3	1
2022-07-18 21:10:17.193724	159.283	Warmte	3	1
2022-07-25 18:04:23.407924	159.342	Warmte	3	1
2022-08-11 20:05:11.04401	159.480	Warmte	3	1
2022-08-27 08:01:11.853647	159.606	Warmte	3	1
2022-09-23 08:14:05.742324	159.708	Warmte	3	1
2022-09-25 20:54:28.826707	159.728	Warmte	3	1
2022-10-07 15:04:07.695795	159.847	Warmte	3	1
2022-10-15 09:29:35.378675	159.933	Warmte	3	1
2022-10-21 21:03:16.57891	159.990	Warmte	3	1
2022-10-25 12:49:18.958887	160.025	Warmte	3	1
2022-11-05 18:59:18.937501	160.132	Warmte	3	1
2022-11-09 20:28:50.40973	160.247	Warmte	3	1
2022-11-15 07:54:06.392004	160.533	Warmte	3	1
2022-11-19 22:31:28.424808	160.897	Warmte	3	1
2022-11-22 20:38:15.804817	161.390	Warmte	3	1
2022-11-23 22:45:28.967649	161.426	Warmte	3	1
2022-11-25 19:21:33.194607	161.551	Warmte	3	1
2022-12-03 21:23:31.343069	162.586	Warmte	3	1
2022-12-11 08:54:18.668788	163.985	Warmte	3	1
2022-12-13 10:45:25.124445	164.586	Warmte	3	1
2022-12-14 08:21:29.558763	164.801	Warmte	3	1
2022-12-15 12:48:30.064942	165.111	Warmte	3	1
2022-12-16 20:25:45.426863	165.437	Warmte	3	1
2022-12-18 21:26:12.820758	165.974	Warmte	3	1
2022-12-20 20:20:49.706492	166.326	Warmte	3	1
2022-12-24 07:29:23.862675	166.642	Warmte	3	1
2022-12-28 19:06:31.030765	167.205	Warmte	3	1
2022-12-30 19:40:05.338944	167.471	Warmte	3	1
2022-12-31 19:27:52.254187	167.514	Warmte	3	1
2023-01-03 17:57:08.121379	167.715	Warmte	3	1
2023-01-06 21:10:18.537598	168.005	Warmte	3	1
2023-01-14 08:32:10.411292	168.765	Warmte	3	1
2023-01-19 08:31:30.203234	169.713	Warmte	3	1
